Estacion,Fecha,Indice,Temperaturas (°C) Máxima,Temperaturas (°C) Mínima,Temperaturas (°C) Promedio,Lluvia Diaria mm (litros/m²) Mes Actual,Lluvia Diaria mm (litros/m²) Acum. Actual,Lluvia Diaria mm (litros/m²) Promedio Histórico,Lluvia Diaria mm (litros/m²) Acum. Promedio Histórico,Viento Máximo Velocidad (Km/h),Viento Máximo Dirección (°),Viento Máximo Hora Local,Dirección del viento predominante,Ruta_Archivo
Albrook,2018-07-06,982,NA,NA,NA,NA,NA,3.8,30.6,NA,NA,NA,NA,Albrook/2018_7.csv
Albrook,2018-07-07,983,31.7,24.7,28.2,0,32.7,4.8,35.4,19.8,310,17:00:00,Nor-Noroeste,Albrook/2018_7.csv
Albrook,2018-07-08,984,33.2,25.6,29.4,0,32.7,7.4,42.8,22.2,310,18:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-09,985,NA,NA,NA,NA,NA,4.4,47.2,NA,NA,NA,NA,Albrook/2018_7.csv
Albrook,2018-07-10,986,29.5,26.2,27.9,0,32.7,4.2,51.4,20.3,320,18:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-11,987,30.2,25.5,27.9,0.2,32.9,9.2,60.6,18.5,310,19:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-12,988,31.4,25.4,28.4,1.5,34.4,9.7,70.3,20.4,310,18:00:00,Nor-Noroeste,Albrook/2018_7.csv
Albrook,2018-07-13,989,32.2,25.8,29,0.2,34.6,6.3,76.6,16.6,300,17:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-14,990,32.1,25.6,28.9,0,34.6,2.5,79.1,16.7,310,14:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-15,991,NA,NA,NA,NA,NA,8.9,88,NA,NA,NA,NA,Albrook/2018_7.csv
Albrook,2018-07-16,992,31,26,28.5,0.3,34.9,6.3,94.3,16.6,310,16:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-17,993,30.4,25.5,28,1.7,36.6,6.3,100.6,18,310,14:31:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-18,994,31.2,25.4,28.3,0,36.6,4.5,105.1,18.5,330,10:00:00,Nor-Noroeste,Albrook/2018_7.csv
Albrook,2018-07-19,995,31.7,25.5,28.6,0.1,36.7,5.7,110.8,16.6,340,10:00:00,Nor-Noroeste,Albrook/2018_7.csv
Albrook,2018-07-20,996,32.3,25,28.7,12.3,49,5.7,116.5,14.8,340,11:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-21,997,32.3,25.2,28.8,13,62,4.5,121,27.7,340,16:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-22,998,31.3,25.4,28.4,15.6,77.6,4.9,125.9,25.2,260,15:15:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-23,999,NA,NA,NA,NA,NA,5.7,131.6,NA,NA,NA,NA,Albrook/2018_7.csv
Albrook,2018-07-24,1000,30.6,25.5,28.1,0.8,78.4,5.3,136.9,16.6,320,14:00:00,Nor-Noroeste,Albrook/2018_7.csv
Albrook,2018-07-25,1001,29.3,25.3,27.3,45.6,124,3.5,140.4,18.5,320,11:00:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-26,1002,NA,NA,NA,NA,NA,4.7,145.1,NA,NA,NA,NA,Albrook/2018_7.csv
Albrook,2018-07-27,1003,NA,NA,NA,NA,NA,6.8,151.9,NA,NA,NA,NA,Albrook/2018_7.csv
Albrook,2018-07-28,1004,NA,NA,NA,NA,NA,2.4,154.3,NA,NA,NA,N/D,Albrook/2018_7.csv
Albrook,2018-07-29,1005,30.4,24.9,27.7,7.8,131.8,5.4,159.7,22.2,330,14:20:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-30,1006,27.2,23.6,25.4,67.4,199.2,7.5,167.2,38.9,150,12:41:00,Noroeste,Albrook/2018_7.csv
Albrook,2018-07-31,1007,NA,NA,NA,NA,NA,6.9,174.1,NA,NA,NA,NA,Albrook/2018_7.csv
Albrook,2018-08-01,1008,30.5,25,27.8,0.2,0.2,7.6,7.6,12.6,300,05:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-02,1009,30.8,24,27.4,0,0.2,9.2,16.8,10.8,320,19:00:00,Variable,Albrook/2018_8.csv
Albrook,2018-08-03,1010,29.8,25.1,27.5,0.6,0.8,9,25.8,11.1,160,11:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-04,1011,29.7,24.5,27.1,2.3,3.1,4.8,30.6,20.3,300,13:47:00,Oeste-Noroeste,Albrook/2018_8.csv
Albrook,2018-08-05,1012,31.2,24.5,27.9,0,3.1,7.3,37.9,14.8,320,20:00:00,Variable,Albrook/2018_8.csv
Albrook,2018-08-06,1013,30.5,25.2,27.9,9.7,12.8,5.2,43.1,14.8,310,18:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-07,1014,NA,NA,NA,NA,NA,6.2,49.3,NA,NA,NA,NA,Albrook/2018_8.csv
Albrook,2018-08-08,1015,31.1,25.9,28.5,4.1,16.9,7.6,56.9,20.4,310,16:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-09,1016,31.5,26.2,28.9,0,16.9,9.7,66.6,18.5,320,16:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-10,1017,30.7,25.7,28.2,0,16.9,9,75.6,16.6,310,15:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-11,1018,NA,NA,NA,NA,NA,4.4,80,NA,NA,NA,NA,Albrook/2018_8.csv
Albrook,2018-08-12,1019,31.4,25.5,28.5,35.7,52.6,8.5,88.5,50,320,13:19:00,Nor-Noroeste,Albrook/2018_8.csv
Albrook,2018-08-13,1020,30.3,26.1,28.2,0.6,53.2,6.9,95.4,18.5,310,16:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-14,1021,29.8,25.4,27.6,17,70.2,5.3,100.7,20.1,250,21:14:00,Variable,Albrook/2018_8.csv
Albrook,2018-08-15,1022,28.1,23.7,25.9,8.1,78.3,5.2,105.9,18.5,300,12:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-16,1023,NA,NA,NA,NA,NA,4.4,110.3,NA,NA,NA,N/D,Albrook/2018_8.csv
Albrook,2018-08-17,1024,31.8,25,28.4,0,78.3,7.3,117.6,16.2,310,13:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-18,1025,32.8,25.8,29.3,5.6,83.9,5.7,123.3,22,350,14:28:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-19,1026,NA,NA,NA,NA,NA,6.2,129.5,NA,NA,NA,NA,Albrook/2018_8.csv
Albrook,2018-08-20,1027,30.9,25,28,0,83.9,12.5,142,42.5,310,17:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-21,1028,31.6,24.2,27.9,5.5,89.4,6.9,148.9,42.1,220,16:18:00,Suroeste,Albrook/2018_8.csv
Albrook,2018-08-22,1029,28.2,22.8,25.5,42,131.4,5,153.9,44.4,210,10:12:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-23,1030,30.7,24.4,27.6,8.6,140,5.8,159.7,20.4,10,22:00:00,Oeste,Albrook/2018_8.csv
Albrook,2018-08-24,1031,31.5,24.8,28.2,1.1,141.1,5.9,165.6,20.3,320,17:00:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-25,1032,32,25.3,28.7,6.4,147.5,12.9,178.5,24,360,14:00:00,Oeste-Noroeste,Albrook/2018_8.csv
Albrook,2018-08-26,1033,28.1,25.4,26.8,0.2,147.7,9.3,187.8,14.8,320,19:00:00,Variable,Albrook/2018_8.csv
Albrook,2018-08-27,1034,NA,NA,NA,NA,NA,8.4,196.2,NA,NA,NA,N/D,Albrook/2018_8.csv
Albrook,2018-08-28,1035,NA,NA,NA,NA,NA,6.6,202.8,NA,NA,NA,NA,Albrook/2018_8.csv
Albrook,2018-08-29,1036,29.2,24.4,26.8,39.2,186.9,5.4,208.2,18.5,20,15:09:00,Noroeste,Albrook/2018_8.csv
Albrook,2018-08-30,1037,NA,NA,NA,NA,NA,4.1,212.3,NA,NA,NA,NA,Albrook/2018_8.csv
Albrook,2018-08-31,1038,31.5,24.8,28.2,0,186.9,8.5,220.8,14.8,330,18:00:00,Nor-Noroeste,Albrook/2018_8.csv
Albrook,2018-09-01,1039,29.6,25.4,27.5,0,0,NA,NA,19.8,310,16:00:00,Nor-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-02,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2018_9.csv
Albrook,2018-09-03,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2018_9.csv
Albrook,2018-09-04,1042,28,24.8,26.4,0,0,NA,NA,16.7,320,17:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-05,1043,31.7,23.2,27.5,12.7,12.7,NA,NA,18.5,60,14:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-06,1044,30.4,23.3,26.9,0.8,13.5,NA,NA,16.7,360,14:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-07,1045,29.8,23.3,26.6,0,13.5,NA,NA,14.8,330,17:00:00,Sur,Albrook/2018_9.csv
Albrook,2018-09-08,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2018_9.csv
Albrook,2018-09-09,1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2018_9.csv
Albrook,2018-09-10,1048,30.8,24.1,27.5,0,13.5,NA,NA,11.1,170,13:00:00,Este-Sureste,Albrook/2018_9.csv
Albrook,2018-09-11,1049,31.2,24.9,28.1,6.1,19.6,NA,NA,12.9,330,14:00:00,Nor-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-12,1050,30.6,24.8,27.7,0,19.6,NA,NA,18.5,170,12:00:00,Variable,Albrook/2018_9.csv
Albrook,2018-09-13,1051,29.7,23.5,26.6,44.5,64.1,NA,NA,24,40,19:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-14,1052,29.2,24.1,26.7,35.7,99.8,NA,NA,14.8,360,16:00:00,Oeste-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-15,1053,29.2,24.1,26.7,35.7,135.5,NA,NA,14.4,360,16:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-16,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2018_9.csv
Albrook,2018-09-17,1055,30.4,23.1,26.8,0,135.5,NA,NA,11.1,290,17:00:00,Variable,Albrook/2018_9.csv
Albrook,2018-09-18,1056,31.8,24,27.9,5.4,140.9,NA,NA,18.5,300,16:00:00,Nor-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-19,1057,32.3,25.4,28.9,2.7,143.6,NA,NA,20.4,350,14:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-20,1058,31,24.8,27.9,0,143.6,NA,NA,16.6,290,15:00:00,Nor-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-21,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/D,Albrook/2018_9.csv
Albrook,2018-09-22,1060,27.2,24.1,25.7,30.2,173.8,NA,NA,22.2,310,11:00:00,Nor-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-23,1061,30.2,25,27.6,0.8,174.6,NA,NA,13,310,18:00:00,Sur,Albrook/2018_9.csv
Albrook,2018-09-24,1062,30.4,25.4,27.9,0,174.6,NA,NA,18.5,320,15:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-25,1063,31.4,24.2,27.8,0,174.6,NA,NA,25.9,290,16:00:00,Oeste-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-26,1064,28.5,23.5,26,6.6,181.2,NA,NA,20.4,300,10:00:00,Nor-Noroeste,Albrook/2018_9.csv
Albrook,2018-09-27,1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2018_9.csv
Albrook,2018-09-28,1066,29.4,23.7,26.6,0,181.2,NA,NA,16.6,360,14:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-29,1067,30.4,23.7,27.1,0,181.2,NA,NA,30.6,0,13:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2018-09-30,1068,30.2,25.1,27.7,0,181.2,NA,NA,20.3,330,10:00:00,Noroeste,Albrook/2018_9.csv
Albrook,2019-01-01,1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_1.csv
Albrook,2019-01-02,1070,31.9,25.1,28.5,0,0,NA,NA,27.7,340,10:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-03,1071,31.2,24.2,27.7,0,0,NA,NA,25.9,330,14:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-04,1072,32.3,24,28.2,0,0,NA,NA,25.9,350,13:00:00,Noroeste,Albrook/2019_1.csv
Albrook,2019-01-05,1073,31.5,25.1,28.3,0,0,NA,NA,22.5,340,16:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-06,1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_1.csv
Albrook,2019-01-07,1075,31,23.7,27.4,0,0,NA,NA,25.9,320,16:00:00,Noroeste,Albrook/2019_1.csv
Albrook,2019-01-08,1076,31.9,24,28,0,0,NA,NA,27,310,14:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-09,1077,32.4,22.8,27.6,0,0,NA,NA,28.8,220,16:09:00,Sur,Albrook/2019_1.csv
Albrook,2019-01-10,1078,31.2,23.3,27.3,0,0,NA,NA,48.1,340,15:01:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-11,1079,31,23.3,27.2,0,0,NA,NA,33.3,340,15:00:00,Norte,Albrook/2019_1.csv
Albrook,2019-01-12,1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_1.csv
Albrook,2019-01-13,1081,31,23.3,27.2,0,0,NA,NA,28.8,340,15:00:00,Norte,Albrook/2019_1.csv
Albrook,2019-01-14,1082,31.5,24.1,27.8,0,0,NA,NA,28.8,360,15:00:00,Norte,Albrook/2019_1.csv
Albrook,2019-01-15,1083,31.5,23.6,27.6,0,0,NA,NA,41.4,350,11:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-16,1084,30.6,24.7,27.7,0,0,NA,NA,46.3,340,13:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-17,1085,30.5,24.2,27.4,0,0,NA,NA,43.2,350,14:26:00,Norte,Albrook/2019_1.csv
Albrook,2019-01-18,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_1.csv
Albrook,2019-01-19,1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_1.csv
Albrook,2019-01-20,1088,31.9,25,28.5,0,0,NA,NA,51.8,340,12:13:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-21,1089,32,25.1,28.6,0.1,0.1,NA,NA,48.1,360,16:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-22,1090,30.4,25,27.7,0,0.1,NA,NA,33.4,10,18:00:00,Norte,Albrook/2019_1.csv
Albrook,2019-01-23,1091,31.5,25.1,28.3,0,0.1,NA,NA,27.8,340,15:00:00,Norte,Albrook/2019_1.csv
Albrook,2019-01-24,1092,31.4,25,28.2,0,0.1,NA,NA,25.9,330,17:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-25,1093,32.5,25,28.8,0,0.1,NA,NA,29.6,340,16:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-26,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_1.csv
Albrook,2019-01-27,1095,32.3,23.5,27.9,0,0.1,NA,NA,27.7,330,11:00:00,Noroeste,Albrook/2019_1.csv
Albrook,2019-01-28,1096,31.2,24.4,27.8,0,0.1,NA,NA,29.6,320,17:00:00,Noroeste,Albrook/2019_1.csv
Albrook,2019-01-29,1097,31.2,24.4,27.8,0,0.1,NA,NA,29.6,320,17:00:00,Noroeste,Albrook/2019_1.csv
Albrook,2019-01-30,1098,31.7,23.1,27.4,0,0.1,NA,NA,40.7,350,15:00:00,Nor-Noroeste,Albrook/2019_1.csv
Albrook,2019-01-31,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_1.csv
Albrook,2019-10-01,1100,29.1,23,26.1,3.5,3.5,NA,NA,24.1,170,13:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-02,1101,28.7,23,25.9,0.2,3.7,NA,NA,24,210,18:00:00,Sur-Sureste,Albrook/2019_10.csv
Albrook,2019-10-03,1102,29.4,25,27.2,0,3.7,NA,NA,16.2,180,14:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-04,1103,30.7,25.5,28.1,0.9,4.6,NA,NA,40.7,350,14:00:00,Norte,Albrook/2019_10.csv
Albrook,2019-10-05,1104,30.1,24.9,27.5,0,4.6,NA,NA,12.9,180,13:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-06,1105,28.2,23.7,26,0,4.6,NA,NA,14.8,170,12:00:00,Variable,Albrook/2019_10.csv
Albrook,2019-10-07,1106,29.8,24.9,27.4,0,4.6,NA,NA,14.8,180,15:00:00,Variable,Albrook/2019_10.csv
Albrook,2019-10-08,1107,29.9,24.4,27.2,0,4.6,NA,NA,20.4,150,14:00:00,Sur-Sureste,Albrook/2019_10.csv
Albrook,2019-10-09,1108,29.1,24.7,26.9,45.1,49.7,NA,NA,27.8,80,18:00:00,Sur-Sureste,Albrook/2019_10.csv
Albrook,2019-10-10,1109,30.1,23.9,27,0,49.7,NA,NA,12.9,310,16:00:00,Variable,Albrook/2019_10.csv
Albrook,2019-10-11,1110,29.5,23.7,26.6,0,49.7,NA,NA,14.8,180,13:00:00,Sur-Sureste,Albrook/2019_10.csv
Albrook,2019-10-12,1111,28.4,24.7,26.6,5.4,55.1,NA,NA,11.1,220,10:00:00,Variable,Albrook/2019_10.csv
Albrook,2019-10-13,1112,28,24.6,26.3,11.3,66.4,NA,NA,24.1,160,18:00:00,Variable,Albrook/2019_10.csv
Albrook,2019-10-14,1113,28.2,25.4,26.8,1.6,68,NA,NA,14.8,150,10:00:00,Sur-Sureste,Albrook/2019_10.csv
Albrook,2019-10-15,1114,31.7,24.4,28.1,0.1,68.1,NA,NA,20.3,360,14:00:00,Norte,Albrook/2019_10.csv
Albrook,2019-10-16,1115,29.8,24.9,27.4,0,68.1,NA,NA,11.1,360,15:00:00,Noroeste,Albrook/2019_10.csv
Albrook,2019-10-17,1116,29.1,23.4,26.3,9.9,78,NA,NA,12.9,330,08:00:00,Noroeste,Albrook/2019_10.csv
Albrook,2019-10-18,1117,28.8,23.5,26.2,22.2,100.2,NA,NA,18.5,10,16:00:00,Noroeste,Albrook/2019_10.csv
Albrook,2019-10-19,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_10.csv
Albrook,2019-10-20,1119,28.5,25.3,26.9,7.3,107.5,NA,NA,18.5,170,11:11:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-21,1120,29.2,25,27.1,0,107.5,NA,NA,12.9,160,14:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-22,1121,29,23.9,26.5,25.9,133.4,NA,NA,12.9,90,11:36:00,Nor-Noroeste,Albrook/2019_10.csv
Albrook,2019-10-23,1122,29.8,23.1,26.5,1.5,134.9,NA,NA,9.2,190,14:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-24,1123,29.4,23.9,26.7,2.7,137.6,NA,NA,11.1,120,11:00:00,Sureste,Albrook/2019_10.csv
Albrook,2019-10-25,1124,29.4,24.4,26.9,4.3,141.9,NA,NA,14.8,170,13:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-26,1125,30.6,24.2,27.4,0,141.9,NA,NA,18.5,180,14:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-27,1126,30,24.3,27.2,3.1,145,NA,NA,16.7,10,15:00:00,Sur,Albrook/2019_10.csv
Albrook,2019-10-28,1127,32,24,28,12.4,157.4,NA,NA,38.9,70,02:30:00,Noroeste,Albrook/2019_10.csv
Albrook,2019-10-29,1128,30.3,24.2,27.3,27.6,185,NA,NA,16.7,350,14:00:00,Norte,Albrook/2019_10.csv
Albrook,2019-10-30,1129,30.4,23.7,27.1,0,185,NA,NA,20.4,320,13:00:00,Noroeste,Albrook/2019_10.csv
Albrook,2019-10-31,1130,30.9,25.1,28,2.2,187.2,NA,NA,14.8,190,13:00:00,Variable,Albrook/2019_10.csv
Albrook,2019-11-01,1131,26.7,25.3,26,5.8,5.8,NA,NA,16.6,310,14:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-02,1132,28,24.4,26.2,0.9,6.7,NA,NA,16.6,290,20:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-03,1133,30.3,24.7,27.5,0,6.7,NA,NA,16.7,320,12:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-04,1134,31.6,25.2,28.4,0.6,7.3,NA,NA,12.9,190,13:31:00,Variable,Albrook/2019_11.csv
Albrook,2019-11-05,1135,30.5,24.9,27.7,0,7.3,NA,NA,27.7,60,10:38:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-06,1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_11.csv
Albrook,2019-11-07,1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_11.csv
Albrook,2019-11-08,1138,31.9,25,28.5,10.8,18.1,NA,NA,14.8,70,13:06:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-09,1139,29.8,24.2,27,37.6,55.7,NA,NA,37,150,16:00:00,Sur-Sureste,Albrook/2019_11.csv
Albrook,2019-11-10,1140,26.3,24.6,25.5,19.4,75.1,NA,NA,9.3,180,11:14:00,Variable,Albrook/2019_11.csv
Albrook,2019-11-11,1141,29.9,23.3,26.6,42.5,117.6,NA,NA,16.7,30,14:23:00,Variable,Albrook/2019_11.csv
Albrook,2019-11-12,1142,29.5,24.2,26.9,22.5,140.1,NA,NA,40.7,10,12:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-13,1143,29.7,23.4,26.6,0,140.1,NA,NA,27.7,320,12:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-14,1144,28.5,24.3,26.4,9.2,149.3,NA,NA,22.2,250,12:15:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-15,1145,31.2,24.2,27.7,57.2,206.5,NA,NA,18.5,120,12:38:00,Oeste-Noroeste,Albrook/2019_11.csv
Albrook,2019-11-16,1146,29.7,24,26.9,28.3,234.8,NA,NA,18.5,100,12:09:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-17,1147,31.5,24.3,27.9,13,247.8,NA,NA,14.8,300,13:10:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-18,1148,30.4,23.8,27.1,6.1,253.9,NA,NA,16.7,180,13:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-19,1149,30.3,24.5,27.4,6.5,260.4,NA,NA,16.6,30,17:35:00,Nor-Noroeste,Albrook/2019_11.csv
Albrook,2019-11-20,1150,30,23.2,26.6,3.6,264,NA,NA,14.8,20,15:00:00,Nor-Noroeste,Albrook/2019_11.csv
Albrook,2019-11-21,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2019_11.csv
Albrook,2019-11-22,1152,30.4,24.5,27.5,8.6,272.6,NA,NA,22.2,310,12:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-23,1153,30.9,23.5,27.2,30.1,302.7,NA,NA,38.9,10,15:30:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-24,1154,32.1,23.8,28,6.3,309,NA,NA,18.5,330,11:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-25,1155,32,24.9,28.5,0.3,309.3,NA,NA,12,350,15:00:00,Nor-Noroeste,Albrook/2019_11.csv
Albrook,2019-11-26,1156,31,25.1,28.1,19.1,328.4,NA,NA,25.9,360,14:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-27,1157,33.4,25.8,29.6,1.5,329.9,NA,NA,20.3,300,16:00:00,Oeste-Noroeste,Albrook/2019_11.csv
Albrook,2019-11-28,1158,29.5,25.9,27.7,19.9,349.8,NA,NA,18.5,160,12:00:00,Variable,Albrook/2019_11.csv
Albrook,2019-11-29,1159,29.9,24.3,27.1,26.9,376.7,NA,NA,18.5,290,13:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-11-30,1160,31.5,24.8,28.2,0.5,377.2,NA,NA,24.1,350,12:00:00,Noroeste,Albrook/2019_11.csv
Albrook,2019-12-01,1161,31.5,23.8,27.7,2,2,NA,NA,14.8,330,17:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-02,1162,32.2,24.9,28.6,0,2,NA,NA,25.9,310,16:00:00,Nor-Noroeste,Albrook/2019_12.csv
Albrook,2019-12-03,1163,31.4,25.4,28.4,0,2,NA,NA,22.2,330,14:00:00,Nor-Noroeste,Albrook/2019_12.csv
Albrook,2019-12-04,1164,29.4,25.5,27.5,0,2,NA,NA,22.2,290,13:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-05,1165,29.2,25.4,27.3,14.6,16.6,NA,NA,18.5,310,15:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-06,1166,31,24,27.5,NA,NA,NA,NA,18.5,240,13:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-07,1167,30.1,24.4,27.3,18,34.6,NA,NA,18.5,350,19:00:00,Suroeste,Albrook/2019_12.csv
Albrook,2019-12-08,1168,30,24.6,27.3,0.1,34.7,NA,NA,18.5,340,14:15:00,Variable,Albrook/2019_12.csv
Albrook,2019-12-09,1169,31.6,23.5,27.6,1.2,35.9,NA,NA,16.7,350,17:00:00,Variable,Albrook/2019_12.csv
Albrook,2019-12-10,1170,31.4,24.3,27.9,1.4,37.3,NA,NA,11.1,340,19:00:00,Variable,Albrook/2019_12.csv
Albrook,2019-12-11,1171,30.5,24.5,27.5,0,37.3,NA,NA,11.1,160,12:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-12,1172,31.7,24.4,28.1,0,37.3,NA,NA,35.2,30,12:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-13,1173,30.2,24,27.1,10.8,48.1,NA,NA,12.9,260,17:00:00,Variable,Albrook/2019_12.csv
Albrook,2019-12-14,1174,30.1,23.4,26.8,11.3,59.4,NA,NA,16.7,330,16:27:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-15,1175,30.7,23.8,27.3,0,59.4,NA,NA,14.8,330,18:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-16,1176,31.4,24.5,28,8.6,68,NA,NA,22.2,310,18:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-17,1177,30.8,24.8,27.8,0,68,NA,NA,25.9,320,16:00:00,Oeste-Noroeste,Albrook/2019_12.csv
Albrook,2019-12-18,1178,29.9,25.5,27.7,1.6,69.6,NA,NA,18.5,330,22:00:00,Noroeste,Albrook/2019_12.csv
Albrook,2019-12-19,1179,30.4,24.5,27.5,27.2,96.8,NA,NA,25.9,360,14:00:00,Noroeste,Albrook/2019_12.csv
